base_url,city,citycountry,cloudiness,country,humidity,lat,lng,temp,wind speed
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=luangwa,zm&APPID=658432372d775e19d42e7c70280b22af",luangwa,luangwazm,8,zm,45,-16,31,24.14,1.31
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=celestun,mx&APPID=658432372d775e19d42e7c70280b22af",celestun,celestunmx,0,mx,95,22,-93,27.94,4.91
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=golden,ca&APPID=658432372d775e19d42e7c70280b22af",golden,goldenca,88,ca,98,52,-117,2.24,0.91
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=cockburn town,tc&APPID=658432372d775e19d42e7c70280b22af",cockburn town,cockburn towntc,68,tc,96,22,-70,26.49,7.81
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=nanortalik,gl&APPID=658432372d775e19d42e7c70280b22af",nanortalik,nanortalikgl,92,gl,95,56,-39,1.59,6.81
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=ligayan,ph&APPID=658432372d775e19d42e7c70280b22af",ligayan,ligayanph,92,ph,100,3,120,29.19,1.26
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=killybegs,ie&APPID=658432372d775e19d42e7c70280b22af",killybegs,killybegsie,0,ie,58,58,-11,20.59,5.01
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=pedernales,do&APPID=658432372d775e19d42e7c70280b22af",pedernales,pedernalesdo,40,do,70,15,-72,30.0,6.2
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=dhidhdhoo,mv&APPID=658432372d775e19d42e7c70280b22af",dhidhdhoo,dhidhdhoomv,12,mv,100,8,73,28.29,8.06
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=tysmenytsya,ua&APPID=658432372d775e19d42e7c70280b22af",tysmenytsya,tysmenytsyaua,0,ua,34,49,25,27.0,3.0
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=pampa,us&APPID=658432372d775e19d42e7c70280b22af",pampa,pampaus,1,us,61,36,-101,26.0,5.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=kupang,id&APPID=658432372d775e19d42e7c70280b22af",kupang,kupangid,0,id,87,-13,124,26.39,7.41
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=tual,id&APPID=658432372d775e19d42e7c70280b22af",tual,tualid,88,id,100,-5,134,27.34,6.71
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=mecca,sa&APPID=658432372d775e19d42e7c70280b22af",mecca,meccasa,0,sa,25,21,42,38.0,3.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=debre tabor,et&APPID=658432372d775e19d42e7c70280b22af",debre tabor,debre taboret,68,et,69,12,38,20.04,2.41
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=gimli,ca&APPID=658432372d775e19d42e7c70280b22af",gimli,gimlica,76,ca,84,52,-97,20.09,3.61
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=jalu,ly&APPID=658432372d775e19d42e7c70280b22af",jalu,jaluly,0,ly,22,29,22,36.89,0.61
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=golub-dobrzyn,pl&APPID=658432372d775e19d42e7c70280b22af",golub-dobrzyn,golub-dobrzynpl,0,pl,34,53,19,28.89,3.41
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=danielskuil,za&APPID=658432372d775e19d42e7c70280b22af",danielskuil,danielskuilza,0,za,24,-28,24,17.34,5.21
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=bar harbor,us&APPID=658432372d775e19d42e7c70280b22af",bar harbor,bar harborus,1,us,39,44,-68,21.0,5.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=san carlos de bariloche,ar&APPID=658432372d775e19d42e7c70280b22af",san carlos de bariloche,san carlos de barilochear,90,ar,92,-41,-70,0.0,0.76
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=altay,cn&APPID=658432372d775e19d42e7c70280b22af",altay,altaycn,0,cn,41,47,90,6.79,1.21
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=gotsu,jp&APPID=658432372d775e19d42e7c70280b22af",gotsu,gotsujp,88,jp,94,37,131,16.94,2.11
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=rubiataba,br&APPID=658432372d775e19d42e7c70280b22af",rubiataba,rubiatababr,48,br,50,-15,-50,26.59,4.21
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=vestmannaeyjar,is&APPID=658432372d775e19d42e7c70280b22af",vestmannaeyjar,vestmannaeyjaris,75,is,100,57,-18,9.0,2.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=shingu,jp&APPID=658432372d775e19d42e7c70280b22af",shingu,shingujp,92,jp,100,33,136,19.74,3.31
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=santiago,ph&APPID=658432372d775e19d42e7c70280b22af",santiago,santiagoph,32,ph,88,7,129,24.89,0.96
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=ylivieska,fi&APPID=658432372d775e19d42e7c70280b22af",ylivieska,ylivieskafi,0,fi,33,64,24,16.94,5.61
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=coahuayana,mx&APPID=658432372d775e19d42e7c70280b22af",coahuayana,coahuayanamx,0,mx,50,-1,-113,27.24,1.36
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=almeria,es&APPID=658432372d775e19d42e7c70280b22af",almeria,almeriaes,0,es,56,36,-2,23.0,9.3
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=shangrao,cn&APPID=658432372d775e19d42e7c70280b22af",shangrao,shangraocn,92,cn,98,29,118,20.69,0.86
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=valer,no&APPID=658432372d775e19d42e7c70280b22af",valer,valerno,0,no,27,61,12,26.79,1.41
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=tongliao,cn&APPID=658432372d775e19d42e7c70280b22af",tongliao,tongliaocn,0,cn,72,43,122,13.54,2.26
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=lydenburg,za&APPID=658432372d775e19d42e7c70280b22af",lydenburg,lydenburgza,64,za,63,-25,30,16.09,0.71
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=livingston,us&APPID=658432372d775e19d42e7c70280b22af",livingston,livingstonus,40,us,62,45,-110,30.0,3.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=north platte,us&APPID=658432372d775e19d42e7c70280b22af",north platte,north platteus,1,us,68,40,-101,22.0,5.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=awbari,ly&APPID=658432372d775e19d42e7c70280b22af",awbari,awbarily,0,ly,9,28,12,41.24,1.96
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=vila franca do campo,pt&APPID=658432372d775e19d42e7c70280b22af",vila franca do campo,vila franca do campopt,40,pt,59,34,-23,19.0,5.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=wanning,cn&APPID=658432372d775e19d42e7c70280b22af",wanning,wanningcn,0,cn,100,18,111,29.49,2.51
